sample_id,batch_id,cultivar_code,outer_fold
QCL_A184_B01-0271,QCL_A184_B01,QCL,2
QCL_A184_B01-0272,QCL_A184_B01,QCL,5
QCL_A184_B01-0273,QCL_A184_B01,QCL,1
QCL_A184_B01-0274,QCL_A184_B01,QCL,4
QCL_A184_B01-0275,QCL_A184_B01,QCL,4
QCL_A184_B01-0276,QCL_A184_B01,QCL,5
QCL_A184_B01-0277,QCL_A184_B01,QCL,1
QCL_A184_B01-0278,QCL_A184_B01,QCL,5
QCL_A184_B01-0279,QCL_A184_B01,QCL,2
QCL_A184_B01-0280,QCL_A184_B01,QCL,1
QCL_A184_B01-0281,QCL_A184_B01,QCL,4
QCL_A184_B01-0282,QCL_A184_B01,QCL,4
QCL_A184_B01-0283,QCL_A184_B01,QCL,2
QCL_A184_B01-0284,QCL_A184_B01,QCL,2
QCL_A184_B01-0285,QCL_A184_B01,QCL,5
QCL_A184_B01-0286,QCL_A184_B01,QCL,5
QCL_A184_B01-0287,QCL_A184_B01,QCL,1
QCL_A184_B01-0288,QCL_A184_B01,QCL,3
QCL_A184_B01-0289,QCL_A184_B01,QCL,4
QCL_A184_B01-0291,QCL_A184_B01,QCL,3
QCL_A184_B01-0293,QCL_A184_B01,QCL,2
QCL_A184_B01-0294,QCL_A184_B01,QCL,5
QCL_A184_B01-0295,QCL_A184_B01,QCL,1
QCL_A184_B01-0298,QCL_A184_B01,QCL,3
QCL_A184_B01-0300,QCL_A184_B01,QCL,1
QCL_A184_B01-0301,QCL_A184_B01,QCL,1
QCL_A184_B01-0302,QCL_A184_B01,QCL,3
QCL_A184_B01-0303,QCL_A184_B01,QCL,1
QCL_A184_B01-0304,QCL_A184_B01,QCL,2
QCL_A184_B01-0305,QCL_A184_B01,QCL,1
QCL_A184_B01-0306,QCL_A184_B01,QCL,4
QCL_A184_B01-0308,QCL_A184_B01,QCL,5
QCL_A184_B01-0309,QCL_A184_B01,QCL,1
QCL_A184_B01-0310,QCL_A184_B01,QCL,1
QCL_A184_B01-0311,QCL_A184_B01,QCL,5
QCL_A184_B01-0312,QCL_A184_B01,QCL,4
QCL_A184_B01-0313,QCL_A184_B01,QCL,2
QCL_A184_B01-0314,QCL_A184_B01,QCL,1
QCL_A184_B01-0316,QCL_A184_B01,QCL,5
QCL_A184_B01-0317,QCL_A184_B01,QCL,1
QCL_A184_B01-0318,QCL_A184_B01,QCL,5
QCL_A184_B01-0319,QCL_A184_B01,QCL,5
QCL_A184_B01-0320,QCL_A184_B01,QCL,3
QCL_A184_B01-0321,QCL_A184_B01,QCL,2
QCL_A184_B01-0322,QCL_A184_B01,QCL,5
QCL_A184_B01-0323,QCL_A184_B01,QCL,4
QCL_A184_B01-0324,QCL_A184_B01,QCL,2
QCL_A184_B01-0325,QCL_A184_B01,QCL,5
QCL_A184_B01-0326,QCL_A184_B01,QCL,3
QCL_A184_B01-0327,QCL_A184_B01,QCL,4
QCL_A184_B01-0328,QCL_A184_B01,QCL,3
QCL_A184_B01-0329,QCL_A184_B01,QCL,1
QCL_A184_B01-0330,QCL_A184_B01,QCL,4
QCL_A184_B01-0331,QCL_A184_B01,QCL,1
QCL_A184_B01-0332,QCL_A184_B01,QCL,3
QCL_A184_B01-0333,QCL_A184_B01,QCL,3
QCL_A184_B01-0334,QCL_A184_B01,QCL,3
QCL_A184_B01-0335,QCL_A184_B01,QCL,3
QCL_A184_B01-0336,QCL_A184_B01,QCL,2
QCL_A184_B01-0337,QCL_A184_B01,QCL,5
QCL_A184_B01-0338,QCL_A184_B01,QCL,3
QCL_A184_B01-0339,QCL_A184_B01,QCL,4
QCL_A184_B01-0340,QCL_A184_B01,QCL,1
QCL_A184_B01-0341,QCL_A184_B01,QCL,1
QCL_A184_B01-0342,QCL_A184_B01,QCL,1
QCL_A184_B01-0343,QCL_A184_B01,QCL,3
QCL_A184_B01-0344,QCL_A184_B01,QCL,2
QCL_A184_B01-0345,QCL_A184_B01,QCL,4
QCL_A184_B01-0346,QCL_A184_B01,QCL,1
QCL_A184_B01-0347,QCL_A184_B01,QCL,1
QCL_A184_B01-0348,QCL_A184_B01,QCL,4
QCL_A184_B01-0349,QCL_A184_B01,QCL,5
QCL_A184_B01-0350,QCL_A184_B01,QCL,4
WD_B01-0001,WD_B01,WD,3
WD_B01-0003,WD_B01,WD,5
WD_B01-0004,WD_B01,WD,4
WD_B01-0005,WD_B01,WD,5
WD_B01-0006,WD_B01,WD,2
WD_B01-0007,WD_B01,WD,3
WD_B01-0008,WD_B01,WD,4
WD_B01-0009,WD_B01,WD,1
WD_B01-0010,WD_B01,WD,1
WD_B01-0011,WD_B01,WD,4
WD_B01-0012,WD_B01,WD,5
WD_B01-0013,WD_B01,WD,1
WD_B01-0014,WD_B01,WD,3
WD_B01-0015,WD_B01,WD,1
WD_B01-0016,WD_B01,WD,2
WD_B01-0018,WD_B01,WD,3
WD_B01-0019,WD_B01,WD,4
WD_B01-0020,WD_B01,WD,3
WD_B01-0022,WD_B01,WD,4
WD_B01-0023,WD_B01,WD,2
WD_B01-0024,WD_B01,WD,3
WD_B01-0025,WD_B01,WD,5
WD_B01-0026,WD_B01,WD,1
WD_B01-0027,WD_B01,WD,3
WD_B01-0028,WD_B01,WD,5
WD_B01-0029,WD_B01,WD,4
WD_B01-0030,WD_B01,WD,1
WD_B01-0031,WD_B01,WD,2
WD_B01-0032,WD_B01,WD,4
WD_B01-0033,WD_B01,WD,1
WD_B01-0034,WD_B01,WD,5
WD_B01-0035,WD_B01,WD,1
WD_B01-0036,WD_B01,WD,2
WD_B01-0037,WD_B01,WD,2
WD_B01-0038,WD_B01,WD,2
WD_B01-0039,WD_B01,WD,2
WD_B01-0040,WD_B01,WD,1
WD_B01-0042,WD_B01,WD,3
WD_B01-0043,WD_B01,WD,4
WD_B01-0045,WD_B01,WD,1
WD_B01-0047,WD_B01,WD,4
WD_B01-0048,WD_B01,WD,5
WD_B01-0049,WD_B01,WD,4
WD_B01-0050,WD_B01,WD,2
WD_B01-0051,WD_B01,WD,1
WD_B01-0052,WD_B01,WD,2
WD_B01-0053,WD_B01,WD,1
WD_B01-0054,WD_B01,WD,1
WD_B01-0055,WD_B01,WD,3
WD_B01-0056,WD_B01,WD,3
WD_B01-0057,WD_B01,WD,2
WD_B01-0058,WD_B01,WD,5
WD_B01-0059,WD_B01,WD,3
WD_B01-0060,WD_B01,WD,4
WD_B01-0061,WD_B01,WD,3
WD_B01-0063,WD_B01,WD,1
WD_B01-0064,WD_B01,WD,3
WD_B01-0065,WD_B01,WD,5
WD_B01-0066,WD_B01,WD,2
WD_B01-0067,WD_B01,WD,3
WD_B01-0068,WD_B01,WD,4
WD_B01-0069,WD_B01,WD,3
WD_B01-0070,WD_B01,WD,4
WD_B01-0071,WD_B01,WD,3
WD_B01-0072,WD_B01,WD,1
WD_B01-0073,WD_B01,WD,3
WD_B01-0074,WD_B01,WD,4
WD_B01-0075,WD_B01,WD,5
WD_B01-0076,WD_B01,WD,2
WD_B01-0077,WD_B01,WD,4
WD_B01-0078,WD_B01,WD,3
WD_B01-0079,WD_B01,WD,5
WD_B01-0080,WD_B01,WD,1
WD_B01-0081,WD_B01,WD,3
WD_B01-0082,WD_B01,WD,5
WD_B01-0083,WD_B01,WD,2
WD_B01-0084,WD_B01,WD,5
WD_B01-0085,WD_B01,WD,2
WD_B01-0086,WD_B01,WD,3
WD_B01-0087,WD_B01,WD,1
WD_B01-0088,WD_B01,WD,4
WD_B01-0089,WD_B01,WD,4
WD_B01-0090,WD_B01,WD,5
WD_B01-0091,WD_B01,WD,2
WD_B01-0092,WD_B01,WD,1
WD_B01-0093,WD_B01,WD,4
WD_B01-0094,WD_B01,WD,4
WD_B01-0095,WD_B01,WD,3
WD_B01-0096,WD_B01,WD,3
WD_B01-0097,WD_B01,WD,3
WD_B01-0098,WD_B01,WD,2
WD_B01-0099,WD_B01,WD,4
WD_B01-0100,WD_B01,WD,4
WD_B01-0101,WD_B01,WD,1
WD_B01-0102,WD_B01,WD,5
WD_B01-0103,WD_B01,WD,2
WD_B01-0104,WD_B01,WD,2
WD_B01-0106,WD_B01,WD,1
WD_B01-0107,WD_B01,WD,2
WD_B01-0108,WD_B01,WD,1
WD_B01-0109,WD_B01,WD,5
WD_B01-0110,WD_B01,WD,4
WD_B01-0111,WD_B01,WD,5
WD_B01-0112,WD_B01,WD,4
WD_B01-0114,WD_B01,WD,5
WD_B01-0115,WD_B01,WD,4
WD_B01-0116,WD_B01,WD,1
WD_B01-0117,WD_B01,WD,5
WD_B01-0118,WD_B01,WD,3
WD_B01-0119,WD_B01,WD,3
WD_B01-0120,WD_B01,WD,1
WD_B01-0121,WD_B01,WD,3
WD_B01-0122,WD_B01,WD,5
WD_B01-0123,WD_B01,WD,2
WD_B01-0124,WD_B01,WD,3
WD_B01-0125,WD_B01,WD,2
WD_B01-0128,WD_B01,WD,2
WD_B01-0129,WD_B01,WD,2
WD_B01-0130,WD_B01,WD,1
WD_B01-0131,WD_B01,WD,1
WD_B01-0132,WD_B01,WD,5
WD_B01-0133,WD_B01,WD,5
WD_B01-0134,WD_B01,WD,4
WD_B01-0136,WD_B01,WD,3
WD_B01-0137,WD_B01,WD,5
WD_B01-0138,WD_B01,WD,1
WD_B01-0139,WD_B01,WD,3
WD_B01-0140,WD_B01,WD,4
WD_B01-0141,WD_B01,WD,4
WD_B01-0142,WD_B01,WD,5
WD_B01-0143,WD_B01,WD,5
WD_B01-0145,WD_B01,WD,3
WD_B01-0146,WD_B01,WD,3
WD_B01-0147,WD_B01,WD,4
WD_B01-0148,WD_B01,WD,1
WD_B01-0150,WD_B01,WD,5
WD_B01-0152,WD_B01,WD,5
WD_B01-0153,WD_B01,WD,2
WD_B01-0154,WD_B01,WD,3
WD_B01-0155,WD_B01,WD,2
WD_B01-0156,WD_B01,WD,2
WD_B01-0157,WD_B01,WD,5
WD_B01-0158,WD_B01,WD,3
WD_B01-0159,WD_B01,WD,2
WD_B01-0160,WD_B01,WD,4
WD_B01-0161,WD_B01,WD,1
WD_B01-0162,WD_B01,WD,5
WD_B01-0163,WD_B01,WD,1
WD_B01-0164,WD_B01,WD,2
WD_B01-0165,WD_B01,WD,1
WD_B01-0166,WD_B01,WD,2
WD_B01-0167,WD_B01,WD,5
WD_B01-0168,WD_B01,WD,1
WD_B01-0169,WD_B01,WD,3
WD_B01-0170,WD_B01,WD,5
WD_B01-0171,WD_B01,WD,4
WD_B01-0172,WD_B01,WD,1
WD_B01-0173,WD_B01,WD,3
WD_B01-0174,WD_B01,WD,1
WD_B01-0175,WD_B01,WD,1
WD_B01-0176,WD_B01,WD,1
WD_B01-0177,WD_B01,WD,5
WD_B01-0178,WD_B01,WD,5
WD_B01-0179,WD_B01,WD,3
WD_B01-0180,WD_B01,WD,3
WD_B01-0181,WD_B01,WD,1
WD_B01-0182,WD_B01,WD,3
WD_B01-0183,WD_B01,WD,2
WD_B01-0184,WD_B01,WD,1
WD_B01-0185,WD_B01,WD,2
WD_B01-0187,WD_B01,WD,3
WD_B01-0188,WD_B01,WD,2
WD_B01-0189,WD_B01,WD,3
WD_B01-0191,WD_B01,WD,2
WD_B01-0192,WD_B01,WD,4
WD_B01-0193,WD_B01,WD,5
WD_B01-0194,WD_B01,WD,3
WD_B01-0195,WD_B01,WD,1
WD_B01-0196,WD_B01,WD,3
WD_B01-0197,WD_B01,WD,1
WD_B01-0198,WD_B01,WD,2
WD_B01-0200,WD_B01,WD,4
WD_B01-0202,WD_B01,WD,2
WD_B01-0203,WD_B01,WD,3
WD_B01-0204,WD_B01,WD,2
WD_B01-0205,WD_B01,WD,5
WD_B01-0206,WD_B01,WD,2
WD_B01-0207,WD_B01,WD,5
WD_B01-0208,WD_B01,WD,1
WD_B01-0209,WD_B01,WD,5
WD_B01-0210,WD_B01,WD,5
WD_B01-0211,WD_B01,WD,4
WD_B01-0212,WD_B01,WD,5
WD_B01-0213,WD_B01,WD,4
WD_B01-0214,WD_B01,WD,5
WD_B01-0215,WD_B01,WD,5
WD_B01-0216,WD_B01,WD,3
WD_B01-0218,WD_B01,WD,3
WD_B01-0219,WD_B01,WD,5
WD_B01-0220,WD_B01,WD,4
WD_B01-0221,WD_B01,WD,5
WD_B01-0222,WD_B01,WD,3
WD_B01-0223,WD_B01,WD,4
WD_B01-0224,WD_B01,WD,1
WD_B01-0225,WD_B01,WD,4
WD_B01-0226,WD_B01,WD,1
WD_B01-0227,WD_B01,WD,1
WD_B01-0228,WD_B01,WD,4
WD_B01-0229,WD_B01,WD,2
WD_B01-0230,WD_B01,WD,5
WD_B01-0232,WD_B01,WD,2
WD_B01-0234,WD_B01,WD,5
WD_B01-0235,WD_B01,WD,4
WD_B01-0236,WD_B01,WD,5
WD_B01-0237,WD_B01,WD,4
WD_B01-0238,WD_B01,WD,5
WD_B01-0239,WD_B01,WD,3
WD_B01-0240,WD_B01,WD,1
WD_B01-0241,WD_B01,WD,4
WD_B01-0242,WD_B01,WD,3
WD_B01-0243,WD_B01,WD,5
WD_B01-0244,WD_B01,WD,4
WD_B01-0245,WD_B01,WD,1
WD_B01-0246,WD_B01,WD,4
WD_B01-0247,WD_B01,WD,3
WD_B01-0249,WD_B01,WD,1
WD_B01-0250,WD_B01,WD,1
WD_B01-0251,WD_B01,WD,2
WD_B01-0253,WD_B01,WD,2
WD_B01-0254,WD_B01,WD,4
WD_B01-0255,WD_B01,WD,5
WD_B01-0256,WD_B01,WD,2
WD_B01-0257,WD_B01,WD,2
WD_B01-0258,WD_B01,WD,3
WD_B01-0259,WD_B01,WD,2
WD_B01-0260,WD_B01,WD,4
WD_B01-0261,WD_B01,WD,3
WD_B01-0262,WD_B01,WD,2
WD_B01-0263,WD_B01,WD,2
WD_B01-0264,WD_B01,WD,3
WD_B01-0265,WD_B01,WD,2
WD_B01-0266,WD_B01,WD,5
WD_B01-0267,WD_B01,WD,1
WD_B01-0268,WD_B01,WD,5
WD_B01-0269,WD_B01,WD,5
WD_B01-0270,WD_B01,WD,4
WD_B01-0271,WD_B01,WD,3
WD_B01-0272,WD_B01,WD,5
WD_B01-0273,WD_B01,WD,3
WD_B01-0274,WD_B01,WD,4
WD_B01-0275,WD_B01,WD,5
WD_B01-0276,WD_B01,WD,1
WD_B01-0277,WD_B01,WD,5
WD_B01-0278,WD_B01,WD,2
WD_B01-0279,WD_B01,WD,5
WD_B01-0280,WD_B01,WD,3
WD_B01-0281,WD_B01,WD,3
WD_B01-0282,WD_B01,WD,3
WD_B01-0283,WD_B01,WD,2
WD_B01-0284,WD_B01,WD,1
WD_B01-0285,WD_B01,WD,5
WD_B01-0286,WD_B01,WD,2
WD_B01-0287,WD_B01,WD,3
WD_B01-0288,WD_B01,WD,1
WD_B01-0289,WD_B01,WD,5
WD_B01-0290,WD_B01,WD,5
WD_B01-0291,WD_B01,WD,1
WD_B01-0292,WD_B01,WD,5
WD_B01-0293,WD_B01,WD,2
WD_B01-0294,WD_B01,WD,4
WD_B01-0295,WD_B01,WD,4
WD_B01-0296,WD_B01,WD,4
WD_B01-0297,WD_B01,WD,5
WD_B01-0298,WD_B01,WD,3
WD_B01-0299,WD_B01,WD,2
WD_B01-0300,WD_B01,WD,1
WD_B01-0301,WD_B01,WD,3
WD_B01-0302,WD_B01,WD,1
WD_B01-0303,WD_B01,WD,4
WD_B01-0304,WD_B01,WD,5
WD_B01-0305,WD_B01,WD,5
WD_B01-0306,WD_B01,WD,2
WD_B01-0307,WD_B01,WD,1
WD_B01-0308,WD_B01,WD,3
WD_B01-0309,WD_B01,WD,5
WD_B01-0310,WD_B01,WD,1
WD_B01-0311,WD_B01,WD,2
WD_B01-0312,WD_B01,WD,4
WD_B01-0313,WD_B01,WD,4
WD_B01-0314,WD_B01,WD,4
WD_B01-0315,WD_B01,WD,1
WD_B01-0316,WD_B01,WD,2
WD_B01-0317,WD_B01,WD,3
WD_B01-0318,WD_B01,WD,4
WD_B01-0319,WD_B01,WD,5
WD_B01-0320,WD_B01,WD,2
WD_B01-0321,WD_B01,WD,1
WD_B01-0322,WD_B01,WD,2
WD_B01-0323,WD_B01,WD,2
WD_B01-0324,WD_B01,WD,1
WD_B01-0325,WD_B01,WD,1
WD_B01-0326,WD_B01,WD,2
WD_B01-0327,WD_B01,WD,2
WD_B01-0328,WD_B01,WD,1
WD_B01-0329,WD_B01,WD,5
WD_B01-0330,WD_B01,WD,2
WD_B01-0331,WD_B01,WD,4
WD_B01-0332,WD_B01,WD,3
WD_B01-0333,WD_B01,WD,1
WD_B01-0334,WD_B01,WD,3
WD_B01-0335,WD_B01,WD,5
WD_B01-0336,WD_B01,WD,1
WD_B01-0337,WD_B01,WD,1
WD_B01-0338,WD_B01,WD,1
WD_B01-0339,WD_B01,WD,3
WD_B01-0341,WD_B01,WD,5
WD_B01-0342,WD_B01,WD,1
WD_B01-0343,WD_B01,WD,1
WD_B01-0344,WD_B01,WD,4
WD_B01-0345,WD_B01,WD,1
WD_B01-0346,WD_B01,WD,4
WD_B01-0347,WD_B01,WD,1
WD_B01-0348,WD_B01,WD,5
WD_B01-0349,WD_B01,WD,2
WD_B01-0350,WD_B01,WD,5
WD_B01-0351,WD_B01,WD,4
WD_B01-0352,WD_B01,WD,5
WD_B01-0353,WD_B01,WD,3
WD_B01-0354,WD_B01,WD,5
WD_B01-0355,WD_B01,WD,4
WD_B01-0356,WD_B01,WD,4
WD_B01-0357,WD_B01,WD,3
WD_B01-0358,WD_B01,WD,3
WD_B01-0359,WD_B01,WD,3
WD_B01-0360,WD_B01,WD,4
WD_B01-0361,WD_B01,WD,5
WD_B01-0362,WD_B01,WD,2
WD_B01-0363,WD_B01,WD,5
WD_B01-0364,WD_B01,WD,5
WD_B01-0366,WD_B01,WD,1
WD_B01-0367,WD_B01,WD,5
WD_B01-0368,WD_B01,WD,1
WD_B01-0369,WD_B01,WD,2
WD_B01-0370,WD_B01,WD,1
WD_B01-0371,WD_B01,WD,1
WD_B01-0372,WD_B01,WD,4
WD_B01-0374,WD_B01,WD,3
WD_B01-0375,WD_B01,WD,4
WD_B01-0376,WD_B01,WD,1
WD_B01-0377,WD_B01,WD,1
WD_B01-0378,WD_B01,WD,2
WD_B01-0379,WD_B01,WD,4
WD_B01-0380,WD_B01,WD,3
WD_B01-0381,WD_B01,WD,3
WD_B01-0382,WD_B01,WD,5
WD_B01-0383,WD_B01,WD,3
WD_B01-0385,WD_B01,WD,3
WD_B01-0386,WD_B01,WD,5
WD_B01-0387,WD_B01,WD,4
WD_B01-0388,WD_B01,WD,2
WD_B01-0389,WD_B01,WD,3
WD_B01-0390,WD_B01,WD,5
WD_B01-0391,WD_B01,WD,3
WD_B01-0392,WD_B01,WD,5
WD_B01-0393,WD_B01,WD,5
WD_B01-0394,WD_B01,WD,3
WD_B01-0396,WD_B01,WD,3
WD_B01-0397,WD_B01,WD,5
WD_B01-0398,WD_B01,WD,3
WD_B01-0399,WD_B01,WD,5
WD_B01-0400,WD_B01,WD,5
WD_B01-0401,WD_B01,WD,1
WD_B01-0402,WD_B01,WD,2
WD_B01-0403,WD_B01,WD,2
WD_B01-0404,WD_B01,WD,2
WD_B01-0405,WD_B01,WD,4
WD_B01-0406,WD_B01,WD,2
WD_B01-0408,WD_B01,WD,5
WD_B01-0410,WD_B01,WD,2
WD_B01-0411,WD_B01,WD,4
WD_B01-0412,WD_B01,WD,4
WD_B01-0415,WD_B01,WD,3
WD_B01-0416,WD_B01,WD,3
WD_B01-0417,WD_B01,WD,4
WD_B01-0418,WD_B01,WD,4
WD_B01-0419,WD_B01,WD,5
WD_B01-0420,WD_B01,WD,2
WD_B01-0421,WD_B01,WD,5
WD_B01-0422,WD_B01,WD,4
WD_B01-0423,WD_B01,WD,4
WD_B01-0424,WD_B01,WD,2
WD_B01-0425,WD_B01,WD,2
WD_B01-0426,WD_B01,WD,3
WD_B01-0427,WD_B01,WD,4
WD_B01-0428,WD_B01,WD,1
WD_B01-0429,WD_B01,WD,5
WD_B01-0430,WD_B01,WD,5
WD_B01-0432,WD_B01,WD,4
WD_B01-0433,WD_B01,WD,5
WD_B01-0434,WD_B01,WD,1
WD_B01-0435,WD_B01,WD,3
WD_B01-0437,WD_B01,WD,5
WD_B01-0438,WD_B01,WD,1
WD_B01-0439,WD_B01,WD,1
WD_B01-0440,WD_B01,WD,1
WD_B01-0441,WD_B01,WD,4
WD_B01-0442,WD_B01,WD,2
WD_B01-0443,WD_B01,WD,1
WD_B01-0444,WD_B01,WD,1
WD_B01-0445,WD_B01,WD,2
WD_B01-0446,WD_B01,WD,2
WD_B01-0447,WD_B01,WD,3
WD_B01-0449,WD_B01,WD,5
WD_B01-0450,WD_B01,WD,1
WD_B01-0451,WD_B01,WD,4
WD_B01-0452,WD_B01,WD,4
WD_B01-0453,WD_B01,WD,3
WD_B01-0454,WD_B01,WD,3
WD_B01-0455,WD_B01,WD,5
WD_B01-0456,WD_B01,WD,2
WD_B01-0457,WD_B01,WD,5
WD_B01-0458,WD_B01,WD,2
WD_B01-0459,WD_B01,WD,3
WD_B01-0460,WD_B01,WD,3
WD_B01-0461,WD_B01,WD,5
WD_B01-0462,WD_B01,WD,4
WD_B01-0463,WD_B01,WD,5
WD_B01-0464,WD_B01,WD,2
WD_B01-0465,WD_B01,WD,2
WD_B01-0466,WD_B01,WD,4
WD_B01-0467,WD_B01,WD,4
WD_B01-0468,WD_B01,WD,2
WD_B01-0469,WD_B01,WD,1
WD_B01-0470,WD_B01,WD,4
WD_B01-0471,WD_B01,WD,5
WD_B01-0472,WD_B01,WD,3
WD_B01-0473,WD_B01,WD,1
WD_B01-0474,WD_B01,WD,4
WD_B01-0475,WD_B01,WD,1
WD_B01-0476,WD_B01,WD,1
WD_B01-0477,WD_B01,WD,1
WD_B01-0478,WD_B01,WD,2
WD_B01-0479,WD_B01,WD,4
WD_B01-0480,WD_B01,WD,5
WD_B01-0481,WD_B01,WD,5
WD_B01-0482,WD_B01,WD,1
WD_B01-0483,WD_B01,WD,1
WD_B01-0484,WD_B01,WD,4
WD_B01-0485,WD_B01,WD,2
WD_B01-0486,WD_B01,WD,5
WD_B01-0487,WD_B01,WD,4
WD_B01-0489,WD_B01,WD,3
WD_B01-0490,WD_B01,WD,3
WD_B01-0491,WD_B01,WD,1
WD_B01-0492,WD_B01,WD,3
WD_B01-0493,WD_B01,WD,2
WD_B01-0494,WD_B01,WD,1
WD_B01-0495,WD_B01,WD,5
WD_B01-0496,WD_B01,WD,5
WD_B01-0497,WD_B01,WD,3
WD_B01-0498,WD_B01,WD,2
WD_B01-0499,WD_B01,WD,5
WD_B01-0500,WD_B01,WD,2
WD_B01-0501,WD_B01,WD,1
WD_B01-0502,WD_B01,WD,1
WD_B01-0503,WD_B01,WD,1
WD_B01-0504,WD_B01,WD,1
WD_B01-0505,WD_B01,WD,4
WD_B01-0506,WD_B01,WD,1
WD_B01-0507,WD_B01,WD,2
WD_B01-0508,WD_B01,WD,1
WD_B01-0509,WD_B01,WD,4
WD_B01-0510,WD_B01,WD,4
WD_B01-0511,WD_B01,WD,2
WD_B01-0512,WD_B01,WD,1
WD_B01-0513,WD_B01,WD,1
WD_B01-0514,WD_B01,WD,4
WD_B01-0515,WD_B01,WD,5
WD_B01-0516,WD_B01,WD,2
WD_B01-0517,WD_B01,WD,2
WD_B01-0518,WD_B01,WD,5
WD_B01-0519,WD_B01,WD,1
WD_B01-0520,WD_B01,WD,4
WD_B01-0521,WD_B01,WD,2
WD_B01-0522,WD_B01,WD,4
WD_B01-0523,WD_B01,WD,3
WD_B01-0524,WD_B01,WD,2
WD_B01-0525,WD_B01,WD,5
WD_B01-0526,WD_B01,WD,3
WD_B01-0527,WD_B01,WD,1
WD_B01-0528,WD_B01,WD,5
WD_B01-0529,WD_B01,WD,3
WD_B01-0530,WD_B01,WD,5
WD_B01-0531,WD_B01,WD,5
WD_B01-0532,WD_B01,WD,5
WD_B01-0533,WD_B01,WD,3
WD_B01-0534,WD_B01,WD,4
WD_B01-0535,WD_B01,WD,2
WD_B01-0536,WD_B01,WD,1
WD_B01-0537,WD_B01,WD,2
WD_B01-0538,WD_B01,WD,2
WD_B01-0539,WD_B01,WD,5
WD_B01-0540,WD_B01,WD,2
WD_B01-0541,WD_B01,WD,4
WD_B01-0542,WD_B01,WD,2
WD_B01-0543,WD_B01,WD,1
WD_B01-0545,WD_B01,WD,2
WD_B01-0546,WD_B01,WD,4
WD_B01-0547,WD_B01,WD,1
WD_B01-0548,WD_B01,WD,3
WD_B01-0549,WD_B01,WD,5
WD_B01-0550,WD_B01,WD,5
WD_B01-0551,WD_B01,WD,4
WD_B01-0552,WD_B01,WD,5
WD_B01-0553,WD_B01,WD,1
WD_B01-0554,WD_B01,WD,5
WD_B01-0555,WD_B01,WD,2
WD_B01-0556,WD_B01,WD,4
WD_B01-0557,WD_B01,WD,3
WD_B01-0558,WD_B01,WD,1
WD_B01-0559,WD_B01,WD,1
WD_B01-0560,WD_B01,WD,5
WD_B01-0561,WD_B01,WD,1
WD_B01-0562,WD_B01,WD,1
WD_B01-0565,WD_B01,WD,5
WD_B01-0566,WD_B01,WD,2
WD_B01-0567,WD_B01,WD,3
WD_B01-0568,WD_B01,WD,3
WD_B01-0569,WD_B01,WD,5
WD_B01-0570,WD_B01,WD,2
WD_B01-0572,WD_B01,WD,1
WD_B01-0573,WD_B01,WD,2
WD_B01-0574,WD_B01,WD,3
WD_B01-0575,WD_B01,WD,2
WD_B01-0576,WD_B01,WD,5
WD_B01-0577,WD_B01,WD,1
WD_B01-0578,WD_B01,WD,1
WD_B01-0579,WD_B01,WD,3
WD_B01-0580,WD_B01,WD,1
WD_B01-0581,WD_B01,WD,5
WD_B01-0582,WD_B01,WD,1
WD_B01-0583,WD_B01,WD,2
WD_B01-0584,WD_B01,WD,4
WD_B01-0585,WD_B01,WD,4
WD_B01-0586,WD_B01,WD,2
WD_B01-0587,WD_B01,WD,1
WD_B01-0588,WD_B01,WD,3
WD_B01-0589,WD_B01,WD,1
WD_B01-0590,WD_B01,WD,4
WD_B01-0591,WD_B01,WD,2
WD_B01-0592,WD_B01,WD,3
WD_B01-0593,WD_B01,WD,5
WD_B01-0594,WD_B01,WD,4
WD_B01-0596,WD_B01,WD,1
WD_B01-0597,WD_B01,WD,3
WD_B01-0598,WD_B01,WD,2
WD_B01-0599,WD_B01,WD,3
WD_B01-0600,WD_B01,WD,5
WD_B01-0601,WD_B01,WD,3
WD_B01-0602,WD_B01,WD,2
WD_B01-0603,WD_B01,WD,4
WD_B01-0604,WD_B01,WD,2
WD_B01-0605,WD_B01,WD,4
WD_B01-0606,WD_B01,WD,2
WD_B01-0608,WD_B01,WD,1
WD_B01-0609,WD_B01,WD,3
WD_B01-0610,WD_B01,WD,4
WD_B01-0611,WD_B01,WD,3
WD_B01-0612,WD_B01,WD,3
WD_B01-0613,WD_B01,WD,1
WD_B01-0614,WD_B01,WD,5
WD_B01-0616,WD_B01,WD,1
WD_B01-0617,WD_B01,WD,5
WD_B01-0618,WD_B01,WD,4
WD_B01-0619,WD_B01,WD,3
WD_B01-0622,WD_B01,WD,4
WD_B01-0623,WD_B01,WD,3
WD_B01-0624,WD_B01,WD,2
WD_B01-0625,WD_B01,WD,1
WD_B01-0626,WD_B01,WD,3
WD_B01-0627,WD_B01,WD,3
WD_B01-0628,WD_B01,WD,1
WD_B01-0629,WD_B01,WD,4
WD_B01-0630,WD_B01,WD,2
WD_B01-0631,WD_B01,WD,3
WD_B01-0632,WD_B01,WD,4
WD_B01-0633,WD_B01,WD,4
WD_B01-0634,WD_B01,WD,4
WD_B01-0635,WD_B01,WD,1
WD_B01-0636,WD_B01,WD,3
WD_B01-0637,WD_B01,WD,3
WD_B01-0639,WD_B01,WD,2
WD_B01-0640,WD_B01,WD,4
